AV1,AV2,AV3,DD_factor,DP_rule,throughput,avgWIP,avgFT,avgTardi,avgLate,Uti_A,Uti_B,Uti_C,Uti_D
51,47,78,1.4963800042049387,1,366,1.3912250537133597,27.30809850294234,0.6843114313709975,-7.591081048678881,0.24541666666666667,0.31448564648754135,0.3089300909319857,0.31958333333333333
57,79,65,1.6228775045594777,1,320,1.2137212879780281,27.308728979505645,0.14063517753267618,-11.893905740009151,0.1963888888888889,0.27979979715099995,0.2784722222222222,0.3225
45,60,68,1.0102396094078148,2,373,1.4744566019161864,28.4613606804197,4.493374460529984,4.383531920002876,0.24569444444444444,0.31875,0.31259271158196156,0.35791666666666666
59,51,63,1.7237212427066102,3,408,1.6023849280306863,28.277381082894454,0.1853346092127847,-12.796192254344836,0.2515277777777778,0.35680555555555554,0.3556944444444443,0.38625
35,67,55,1.341595484853097,2,403,1.727746899338211,30.779519537317245,2.5732287270338716,-2.131182604761457,0.2565277777777778,0.34788494070159315,0.34069444444444436,0.43524605181270426
82,21,24,1.7758768152796316,1,746,4.279474661392007,41.19661523153345,6.773777514909842,-0.5388704594618338,0.3620833333333333,0.7028433655827692,0.7399266989161025,0.6375655878049914
45,16,59,1.367957474616841,3,790,3.4339139480679983,31.244376166163136,4.740632352367008,2.049739429403614,0.5777777777777777,0.6708867829769606,0.664972751625876,0.4348068688294309
17,24,77,1.4895396540382584,3,786,4.156205429715703,38.000919492331676,7.389120758886282,4.08072831213979,0.6467296994402238,0.6229166666666667,0.578084872326543,0.6461404278820986
70,72,16,1.0429291051650482,3,642,5.4425984700966605,61.03409040341839,33.610663775680464,33.456575622605456,0.18930555555555556,0.64125,0.6901388888888889,0.841134408645554
46,29,83,1.6170304119486414,1,483,1.8668060470757577,27.712909488521593,0.7462296131288771,-7.901934242968353,0.3595052630971112,0.4046441519860001,0.39436637420822235,0.3236719297637779
71,17,71,1.2767022634637988,1,673,2.678720156465943,28.616899663622245,4.327483310541025,2.1874554814860367,0.4998778838057566,0.5726678356470637,0.5693345023137302,0.2966666666666667
51,61,27,1.4359856915336877,3,545,2.659153730634217,34.797458973776536,3.25709462273299,-1.6634034105227833,0.25180555555555556,0.510841753340487,0.5292763071851816,0.6409806422293759
44,54,25,1.6628368636751878,2,599,3.2913375461236174,39.530801793978775,4.686097419600056,-2.5037153842678044,0.29333333333333333,0.5515058948667294,0.5658333333333333,0.6983608458147806
62,84,48,1.1079290467658354,1,355,1.4333179661129583,29.06988652659297,2.8610262384053344,1.421595187723839,0.1803940754997739,0.32472222222222225,0.33246634785077467,0.39416666666666667
59,41,21,1.7319889674431197,3,647,4.271821384094459,47.30160321087078,9.70210836684639,3.29516327919014,0.25763888888888886,0.6240665446790733,0.6597222222222222,0.750594322456851
46,65,58,1.705642122120529,1,343,1.3777982977045768,28.76989094780482,0.33665191798712596,-12.762246089952207,0.21847252181958968,0.29583363293070086,0.2922225218195897,0.35875000000000007
15,50,24,1.5230249309361525,3,822,30.87761526108091,234.20930981260375,195.99769451499873,195.64639267443573,0.5668055555555556,0.7376388888888888,0.7426388888888888,0.9929938510503015
55,79,60,1.8868748371889659,3,343,1.3836308181996897,29.01041611632423,0.12656166972636104,-17.84239142985186,0.19847222222222222,0.30416666666666664,0.3040920000538223,0.38
54,31,53,1.7838167660524444,1,483,1.9549243402367633,29.059533913097972,0.7235669112905083,-11.643249893659789,0.3126079406987407,0.42347222222222225,0.424565106402795,0.37678732862501724
34,67,47,1.5452194931975456,1,480,2.1652552410295285,32.445299532611195,1.9300382446619413,-6.0016929825101935,0.2926097414054422,0.41680555555555554,0.4110206395947887,0.5404166666666667
57,82,14,1.9050025194594538,3,698,23.612742958282652,237.654575955634,188.37462209582898,186.20313255040537,0.18430555555555556,0.7094972430184494,0.7855783861556533,0.9761639096851161
76,58,49,1.648931168673482,2,370,1.4404749970123623,28.03086480672702,0.3798316883884973,-11.285002139320145,0.2061111111111111,0.3338888888888889,0.34027777777777785,0.345
17,73,64,1.9291910190193986,3,640,3.45432716551821,38.83768594862644,2.281515879388997,-8.747016279873796,0.48784620730457595,0.5107735115808961,0.4706944444444445,0.7245833333333334
21,38,48,1.5223949661593952,3,667,3.31990673541545,35.657093261488875,4.317804036418562,-0.7251792431299597,0.48252124613657854,0.5529552232885936,0.5275,0.6608718899552602
64,67,28,1.986483391287973,3,491,2.3331428177324196,34.13454759925379,0.7016991213618397,-16.571351266351513,0.2048611111111111,0.4674420501754437,0.49139676452056935,0.5835531612865548
43,69,22,1.9117572383450274,1,566,2.9757171622380407,37.44905215948996,1.2563563721594357,-12.435652174640149,0.22839394126737247,0.5425666981961296,0.5688166981961296,0.7264555870850185
60,70,69,1.547078204653661,1,316,1.2242505652230578,27.83626752724753,0.3970736076438325,-9.646108215880384,0.19166666666666668,0.27819444444444447,0.27683664177549794,0.31958333333333333
59,34,34,1.884270521069364,1,528,2.351917463643738,31.98763227814069,0.8002510780060698,-12.610338748003048,0.2944875126908571,0.4799999999999999,0.4909200716892996,0.47619784946707727
24,36,21,1.9499084024291078,1,816,14.774908550230432,129.77550540198982,83.58083851144184,80.47579921263326,0.41888888888888887,0.7448611111111111,0.7626745918780355,0.954344451184607
52,63,83,1.0300249685350282,1,351,1.3228715862786382,27.028243697335782,3.251700291357177,2.888684178335315,0.2419444444444445,0.2975,0.2911111111111111,0.31695194703671214
83,24,66,1.8210749976906655,2,512,1.954939195367334,27.489323705525905,0.4720769353991783,-12.090603197407177,0.33902777777777776,0.4502252614608233,0.45466970590526773,0.30541666666666667
33,35,67,1.0749330790135878,1,486,1.961746758372401,29.062914938850408,5.0471689132989495,4.337242325079078,0.3533333333333334,0.4038888888888889,0.38958333333333334,0.4058333333333333
42,42,36,1.2210865451999982,1,546,2.4939136373381756,32.72766545535738,5.136457677659541,3.2225467908453393,0.3076388888888889,0.4918889080109353,0.5004787685282285,0.5409166857887131
81,81,70,1.599405620313897,1,315,1.200272251583814,27.434794321915742,0.10785524672832224,-11.316518993118006,0.18680555555555556,0.2776388888888889,0.2788888888888889,0.3182397712795622
17,23,35,1.0486476358957098,3,926,6.222100568693929,47.971513437130774,23.456859799955343,23.396240924633087,0.6867025800696279,0.7641422975779756,0.73233674202242,0.844897783953733
69,62,23,1.9009732282374143,1,525,2.823393883898278,38.72083040774775,2.1412753883010995,-10.740682540296348,0.19083333333333333,0.5097222222222222,0.5383333333333332,0.6583333333333333
19,71,14,1.6482795947739355,2,777,163.45672151678343,1070.132516977062,1027.2944691403054,1027.251791457422,0.4766666666666667,0.7979729075685572,0.9975355261952424,0.9985284631241128
81,76,30,1.8526577542791056,1,405,1.8418161355156637,32.73263600297096,0.625478191054331,-15.18487011079096,0.15041666666666667,0.39236111111111116,0.4148483183927942,0.4979166666666666
14,28,55,1.1983725982368927,1,934,6.734564634528589,51.77307788596006,24.23168977333025,23.829441036922272,0.7533333333333333,0.7408342833216568,0.6854176166549901,0.8536610394396331
60,25,28,1.9027590792818245,3,660,3.2121484056821012,34.890923697217005,1.8062236395459044,-9.431830976841752,0.3630555555555556,0.6056944444444444,0.624115801484366,0.5511991348176992
54,76,17,1.8242670786379391,1,638,4.556580816980146,51.41931792571703,10.711488105653713,3.0933964585386082,0.19958333333333333,0.6315277777777778,0.6747709726486056,0.843104305981939
40,17,60,1.8038268445850232,1,692,2.937791384327528,30.56661555947716,1.9254345454555752,-7.941959548983124,0.5053899253001229,0.58625,0.5802777777777778,0.3804166666666667
68,22,40,1.5933222967642502,3,620,2.570432480982373,29.84164867906597,1.4087802297859016,-5.712567410826635,0.3844444444444444,0.5518439510530805,0.5615277777777777,0.425
34,21,46,1.1227916675010778,2,728,3.374670633637189,33.351829019909886,8.586407643292842,7.860756656643611,0.5049267162325747,0.6202777777777778,0.6104166666666667,0.5631006489919329
32,61,33,1.4956484531718388,3,613,3.36189382491895,39.3795870777505,6.525002733601977,2.2030854774580058,0.33941794777350337,0.5500457929732095,0.5542124596398763,0.6795833333333333
65,34,18,1.4002749312776155,1,715,4.124783522233672,41.53366636093489,9.338953403771944,6.599254858655064,0.2947942807497501,0.6864609474164168,0.72375,0.77375
22,73,82,1.2101209600244254,3,489,2.060365811376822,30.298310785560094,3.1310779980076493,0.8396606666831762,0.3794297968737619,0.3886111111111111,0.3590277777777778,0.5294631485717852
47,43,81,1.257284621424362,1,412,1.5703343563974228,27.44273632539183,1.9088200142360208,-1.3100202354343646,0.29375,0.34569444444444447,0.33625,0.3329166666666667
30,34,33,1.6548318676066591,3,673,3.689832806987011,38.789921854974324,4.817333919483992,-1.3047117753290514,0.41236537579197574,0.58947610550831,0.5918287697608717,0.6851705499527544
84,34,29,1.1119048657401764,3,566,2.486424475645923,31.565891797286927,6.160121422766854,5.3045062050348,0.28930555555555554,0.5252389740621315,0.5463500851732426,0.4979166666666667
37,81,34,1.5114648013584424,2,467,2.071797096564202,31.88551945291582,1.4547493746210372,-5.868735167739907,0.2697222222222222,0.4125,0.41180555555555554,0.5311470795262058
34,45,57,1.8703345634548378,1,481,2.036694358547371,30.459116984398566,0.46142011817323597,-14.320036514033717,0.32083333333333336,0.40890519785306245,0.4008333333333333,0.4736274200752847
69,45,82,1.040790803239539,3,323,1.14959636636768,25.613793950693157,2.5657218683996197,2.0622769820311535,0.21874897794747836,0.27819444444444447,0.27794011138430597,0.24405122249541705
36,49,52,1.6649547662661162,3,489,2.164998440564068,31.82779520052548,1.8378035544849312,-8.260502177832908,0.32013888888888886,0.4198611111111111,0.4117681718593759,0.4899896979017299
54,71,49,1.780268251774752,3,402,1.671920126471615,29.82884738200216,0.3356096888258066,-14.155292609606908,0.2200412460475761,0.3637912460475761,0.36781902382535386,0.4336523571586872
41,45,24,1.1725287601792345,3,660,3.855930623243126,42.0365647631023,13.5041927744543,12.686038025342981,0.3264828518394241,0.6078117051315024,0.6238888888888889,0.7408333333333333
71,39,76,1.9810633604286028,1,353,1.2754052216711405,26.01393086694676,0.011017664626136991,-18.416886766235145,0.2326388888888889,0.30680555555555555,0.30722222222222223,0.2529166666666667
32,47,67,1.1307856493992419,1,510,2.204844449673589,31.080336201019893,5.388537176896399,4.26076126938602,0.35847222222222225,0.42674723625817756,0.41188612514706646,0.485
55,53,50,1.6512611312964938,1,422,1.786394293385639,30.478765195205213,0.687804993237524,-9.988871344767098,0.233232323804215,0.3790277777777778,0.38347222222222227,0.44125
67,29,43,1.53949668587055,3,510,2.0272165014418486,28.57430439702336,1.0379169736433367,-6.311897953184307,0.30916666666666665,0.455175125939729,0.46416666666666667,0.38
19,67,82,1.2251090811593464,3,561,2.6340705649761715,33.711711658867394,5.8980143563689476,3.8985402221696277,0.44652777777777786,0.4402235076423888,0.4020004825600159,0.6104166666666667
57,19,73,1.4328365479103256,2,642,2.557934220217455,28.649385962239805,2.530393814100194,-1.891011734964161,0.4670869873731925,0.5455898481798215,0.5413888888888889,0.35041666666666665
54,49,39,1.0149235023850274,2,474,2.040005402983362,30.95153723260047,6.713424226932903,6.591231986536153,0.2611111111111111,0.4283333333333334,0.43777777777777777,0.45538985668964665
39,31,51,1.5238283415332317,2,559,2.46280007891614,31.695681476530297,2.665520000055587,-3.633147336118483,0.39180555555555563,0.47152777777777777,0.459400111343343,0.48027158673442527
69,29,44,1.0251421384860073,3,521,2.076794690419196,28.669767160857223,5.276746663926925,5.0895303324190735,0.3065698853559699,0.4686111111111111,0.4779761017076392,0.41416666666666674
55,37,31,1.606091615816034,1,586,2.82453385747165,34.66633864143538,2.799115640963767,-4.8363891038829445,0.29888888888888887,0.5383333333333333,0.5522222222222222,0.6148310670195335
24,52,56,1.252202038106706,1,517,2.2552652897822614,31.14310322399226,3.77978901986134,1.0732999298052033,0.3838888888888889,0.42387896110304557,0.4026289611030456,0.5265178499919345
35,63,49,1.078309150907271,2,472,2.029651153934904,30.895583074581666,5.333257891201481,4.66434224679087,0.31166666666666665,0.4007826677129579,0.3914771121574024,0.495
64,58,34,1.2960901843569268,2,468,2.0436905016923745,31.292983524562704,3.0127711446110084,-0.4889202268905577,0.23055555555555557,0.4349617655676117,0.45065621001205614,0.4846839877898339
68,79,44,1.980076907597875,3,351,1.42877026026282,29.308107902827064,0.0005732539768302851,-20.876405401989768,0.1711111111111111,0.3238888888888889,0.33152777777777775,0.4121578091252103
73,81,73,1.9855926933707133,2,275,1.0284782401123882,26.927430286578893,0.0,-20.712353680184645,0.17458333333333334,0.23763888888888884,0.23458333333333334,0.26958333333333334
67,68,60,1.2149376178978917,2,317,1.2275589527155486,27.881465172088156,1.6701211333970731,-1.4188442563956978,0.1775,0.2847222222222222,0.28875,0.31083333333333335
39,15,68,1.606699296192529,2,777,3.67703139758492,34.06813955996223,4.991621527197126,-0.009600982190842282,0.5684722222222222,0.6598611111111111,0.6541563778988226,0.40875
84,16,46,1.0565440003758093,2,680,2.849348783168334,30.08701008660617,7.9465602977673795,7.647880008036478,0.45730293322900945,0.5964798015737989,0.6059202586617408,0.3491666666666667
27,16,36,1.1533953843043112,3,950,6.082134195128319,45.81002493227711,20.077018338630705,19.82463397410319,0.6654603283408461,0.8107775167257911,0.8003608500591244,0.7078608500591245
57,15,63,1.2440408149877369,1,738,3.150247652024708,30.711418262793305,6.1765963117100435,4.605103761824368,0.5331944444444444,0.6336769645365115,0.6327777777777778,0.35829933736024183
82,48,40,1.334071055132922,3,452,1.849763054761618,29.36219418359712,1.7852996319092214,-2.6053359007937544,0.2461111111111111,0.41045587608609785,0.4215277777777778,0.43128920941943116
76,23,57,1.4207828398713602,2,496,1.8545814917600763,26.921344235226893,1.6961970038912009,-4.017920791891162,0.3394480061487684,0.42875,0.42944444444444446,0.30291666666666667
83,69,63,1.2826971982552493,2,306,1.2046195422319685,28.331867550990783,1.4147233429832884,-2.846896372612314,0.1723611111111112,0.27375,0.27848000085877056,0.3111188897476595
31,17,34,1.8298275998116393,2,841,4.974795342602962,42.50346637119426,7.389945585480671,0.7633799564660151,0.5538888888888889,0.7288888888888889,0.7272222222222222,0.6586888108093026
77,57,40,1.81571419718761,2,388,1.5847220250217873,29.407212835455837,0.15532217697500997,-14.9701524530239,0.19625,0.3570833333333333,0.3675,0.39625
46,20,55,1.1574370648704957,3,649,2.6924349566742696,29.869848517803913,5.668294694632952,4.515021474254007,0.44945182426011293,0.5575,0.5554166666666667,0.4125
47,84,29,1.815176972362544,2,493,2.4747910307561374,36.14299274126615,1.7595917598808852,-10.992698131320646,0.21430555555555555,0.4623611111111111,0.4776388888888889,0.62375
75,77,54,1.7499311174985621,3,334,1.3770455183343757,29.66277730091891,0.2967455414910242,-13.561569164240233,0.17416666666666666,0.3053659841222606,0.3138382063444829,0.3581437619000384
83,53,28,1.724496606720629,1,462,2.180115446485967,33.93260839453411,1.8827624772133367,-9.735975592532247,0.18291666666666667,0.44514798732104727,0.4704166666666666,0.5295833333333333
27,82,80,1.0242617406906882,3,464,1.9596701289464198,30.408674414685798,5.769862286417057,5.559289899696502,0.3486111111111111,0.37432035430324745,0.3502777777777778,0.49333333333333335
71,42,37,1.8061651910664103,2,440,1.8047101964397456,29.492510190689845,0.22550022050797908,-14.364464585113641,0.22583333333333333,0.4052777777777778,0.4170833333333333,0.43899229035656806
36,42,42,1.1360672837759418,1,499,2.1866440858329006,31.412296244432515,5.193506890374799,4.060167291959122,0.306965813662092,0.43817814901612057,0.43760008680420215,0.49510008680420214
28,71,77,1.9317369713591725,2,423,1.759505368859004,29.923354513227373,0.1435803063155013,-17.351683613274155,0.3179504614363016,0.3414031970876433,0.31777777777777777,0.46333333333333326
30,83,52,1.5827716196406687,3,447,1.8886248184316052,30.409200596917803,0.8203385401992314,-8.448373796676554,0.3169444444444444,0.36916666666666664,0.3498611111111111,0.4908032783343111
61,50,17,1.7944919361197167,1,742,11.372668794198637,109.48644129611841,66.74670942784877,63.107773022576936,0.2642557114561559,0.72625,0.7803805460594261,0.9073249905038705
16,26,44,1.4943597379140345,1,865,6.105367199631241,50.568194923543324,17.425941463664916,15.240839685850771,0.667710256226917,0.6976388888888889,0.6561528841338614,0.829099145115806
38,44,61,1.4266613719571848,1,489,2.001552989465748,29.47071886329937,1.7361949260923526,-3.9143242436660493,0.3452777777777778,0.4091666666666667,0.39569444444444446,0.43916666666666665
50,42,46,1.1573544780761817,2,468,1.9011343437053922,29.173673423839272,3.680210420267422,1.9634782907789357,0.2886111111111111,0.4119045319734605,0.4140277777777778,0.41874999999999996
22,19,71,1.1218739911760012,3,834,4.2534533239971,36.44515003203994,11.773887298780302,11.373822157293747,0.6554166666666666,0.6798742958796715,0.6478663942767945,0.614179851435227
36,73,27,1.4258781308721296,2,517,2.653230960121434,36.58626475764884,4.482092909240084,-0.22731607577696153,0.25986111111111104,0.473868588030172,0.4832402442408567,0.6521291331297456
30,61,47,1.342933650262494,1,555,2.6435639718189274,34.19867696999812,4.825443265557391,1.356085195200263,0.37472222222222223,0.46680555555555564,0.4528272715414588,0.5958828270970142
61,54,48,1.291278290199286,3,385,1.6307309699794046,30.4187488750335,3.4981117201390717,-0.5618681809946268,0.21930555555555556,0.34569299927544445,0.35138888888888886,0.37166666666666665
61,48,25,1.166565861833643,3,592,3.3364177165353968,40.48670004423795,12.00214095730817,10.946178363920135,0.2448611111111111,0.5660427158947082,0.5961640514214811,0.681320493672486
61,62,65,1.346760936573053,1,335,1.3266161281505664,28.512346634877844,1.3443469631306506,-3.986803846484884,0.20319444444444446,0.29347222222222225,0.2923611111111111,0.33375
72,32,46,1.2103794442705964,2,484,1.9513542412447191,28.991159230600278,3.05268423606448,0.8148261756482144,0.2856944444444444,0.43319444444444444,0.4398611111111111,0.40836712691204563
53,47,66,1.3231444782874444,2,404,1.569591906719096,27.89189762361347,1.3940290468785765,-2.848285725906233,0.2691666666666667,0.3475,0.3441666666666667,0.3469087252154548
62,50,28,1.8130323215325679,2,534,2.537308510800469,34.19584233940044,1.2222013405574774,-11.690172315117554,0.2349485335877609,0.5034722222222222,0.5251388888888889,0.6156055056236797
18,33,55,1.56273030792985,1,745,4.212667053264283,40.294125860487675,7.316028529756514,3.485009828872928,0.5894997387994312,0.5986513100088422,0.5574655678389435,0.7054568655643978
58,37,75,1.0529681539922677,3,391,1.4946898976475789,27.492781879181774,4.000361904171851,3.463025260069192,0.2569444444444444,0.3397222222222222,0.3393802761596218,0.30632472060406624
35,36,30,1.0311068231999547,2,642,3.3137872491717837,37.103830082849214,12.330151140701565,12.178990847272823,0.37787123849299875,0.5694184734503995,0.5727323496041098,0.6420833333333333
24,19,68,1.2037330968602207,2,771,3.4829581690191502,32.42210960010166,7.072625987380403,5.971206711637517,0.6077002449266985,0.6301154338534986,0.6031709894090541,0.5215043227423874
41,76,28,1.4963134594253393,1,522,2.7410208350527365,37.73584388360529,5.757181020848482,-0.07616922612584154,0.2665812947546653,0.47593348621424447,0.48444444444444446,0.61
17,65,77,1.0556014947864671,1,651,3.5693828656056614,39.462398598975504,13.83830815616155,13.562056546403788,0.5269444444444444,0.5063888888888889,0.45611111111111113,0.7323380361159707
73,35,25,1.8515064309540117,3,591,2.66777357300085,32.458701010183724,0.6432795344759641,-13.011289410910186,0.2579166666666666,0.5629709060852421,0.5920833333333333,0.60375
52,44,55,1.5462286980092375,1,437,1.725841797224355,28.37911905096386,0.5954043703549239,-8.419000993192007,0.26166666666666666,0.38763888888888887,0.38966301478330934,0.40875
80,70,43,1.7509614684865675,2,358,1.4317064876477181,28.716691523628917,0.13016977219425682,-14.763887959180016,0.17208333333333334,0.33337457940927734,0.34582136466157976,0.38875
63,26,51,1.1622572249820715,1,556,2.223617429338517,28.79504584754915,4.130727576284641,2.6714333644540145,0.3497222222222222,0.49083333333333334,0.49680555555555556,0.3983333333333333
36,29,21,1.019185363111369,1,770,5.154225870287519,48.15670786176794,23.459258499780162,23.414328650546064,0.3934722222222223,0.7091748563576465,0.7322222222222222,0.7672370789485425
70,38,19,1.900770314325664,1,665,3.698574626920406,39.97828206918928,2.9147098198705406,-8.03832020202406,0.2629166666666667,0.6420833333333333,0.6793504185663315,0.7536542945675612
62,27,43,1.684784984959561,3,526,2.215626651177725,30.326196790920353,1.3479894646870703,-8.65447481926563,0.3081743098633866,0.47152777777777777,0.48041666666666666,0.43041666666666667
34,18,56,1.195235359104366,2,715,3.2500603123713687,32.54005660539171,7.467288339064723,6.295028440442627,0.5206190305616922,0.606040658504243,0.5961111111111111,0.46784621405979854
34,71,57,1.3743006901588095,1,477,2.014462709842959,30.34679953140579,1.70888145973597,-3.1579021999502186,0.3163108595552482,0.4048050039299077,0.3945833333333334,0.5037729590896982
68,47,35,1.8756408547082568,3,469,2.0384195087228303,31.271492732714474,0.20927108609614986,-15.067634311005323,0.22937822230687566,0.4345833333333333,0.44920244257455616,0.4979166666666667
44,63,62,1.0021528126692476,3,406,1.6952105253392504,30.062846754784726,5.7741265020707395,5.754470155851719,0.26569444444444446,0.34597222222222224,0.3373611111111111,0.41875000000000007
57,60,30,1.6760137756199038,3,502,2.3346169844285956,33.458025356280764,1.2973814145981686,-8.849637123112418,0.22758157330586856,0.47109734539377807,0.4887500000000001,0.5745833333333333
60,45,34,1.7379754224421573,2,482,2.0546711328899567,30.68122147945831,0.5836960646369963,-11.783792109963445,0.24391135201066635,0.4450224631217774,0.45777777777777784,0.49125
77,46,62,1.7492809952434314,2,380,1.4383143244289092,27.203634348083614,0.11382392383701113,-13.642076890850436,0.2338888888888889,0.33608617888037196,0.33847222222222223,0.3301139566581497
79,28,55,1.0148880559630507,2,457,1.8354974665361425,28.88329793075191,6.0213487371523335,5.900636024490243,0.2727166335270033,0.41097222222222224,0.41999748231522904,0.33625
49,21,75,1.4712455715270532,2,594,2.2923912999953395,27.69587325938557,1.7423344060223793,-3.7972032422415514,0.4491321997269417,0.4982988476708725,0.48941087714892473,0.3384386549267025
71,80,44,1.3774095092450904,2,380,1.5349677099172476,29.076037926073877,1.0132968407608896,-5.214209330395991,0.18777777777777777,0.35,0.36043881948279444,0.4166666666666667
54,17,48,1.5692820575803201,2,702,2.9302634730755788,29.96396084646303,2.3123456022554163,-3.8113705039373693,0.4928400127793149,0.6049233461126482,0.6043055555555555,0.4011733461126483
72,48,53,1.0532373617006705,3,374,1.4482629408737338,27.8809977922216,3.3238351942202953,2.6680723930074923,0.21166666666666667,0.33555555555555555,0.34079655372037004,0.3558333333333334
59,36,77,1.0747797245572666,1,418,1.542927172567922,26.57673598681587,3.3513959075223303,2.5998916530921368,0.2915277777777778,0.35625,0.35194444444444445,0.29541666666666666
35,77,41,1.8467393741390365,2,467,2.063867955597451,31.7638861119776,0.6685118117071625,-14.163375325390234,0.2875,0.4039145802276718,0.39791666666666664,0.5269113739503196
40,55,17,1.5781152853208213,2,728,8.000328458118977,78.65072161781366,38.85450500333539,37.28372437910877,0.2693030314162647,0.705510405656843,0.7490997703296401,0.9400937389901763
20,83,82,1.3478915677728158,2,540,2.434558954635808,32.46078606181078,3.1515110331648875,-0.59750268556559,0.42527777777777775,0.4247222222222222,0.38694444444444437,0.6025
32,80,61,1.724718797914091,3,387,1.5332445144674074,28.489862237985772,0.08926150287079092,-13.55851465689655,0.2652777777777778,0.32400442547628083,0.31194444444444447,0.4125
62,32,67,1.2829736584156337,2,491,1.9762290462755452,28.979326136830807,3.027760003681315,-0.15541172739385756,0.3191666666666666,0.42861111111111105,0.42834591404738276,0.37416666666666665
17,70,72,1.4267409172091186,3,612,2.8461641317388615,33.44730599798132,3.268388022508451,-1.1954554885016189,0.4884722222222222,0.4807176632878664,0.43805555555555564,0.6604166666666667
37,68,30,1.404667153063145,3,511,2.4762286936321782,34.83164830535017,3.453470375292691,-1.0904463252351957,0.2627777777777777,0.46280474429484925,0.46944444444444444,0.6229436331837381
45,14,34,1.4369500968929272,2,867,4.963161491964786,41.20639622089841,11.762995321786105,9.520569286182232,0.5534722222222223,0.7654166666666666,0.7780555555555555,0.5604593829566971
40,79,33,1.9124109362483184,3,488,2.40033446390049,35.16866974267512,1.2135878627961465,-13.754564126431344,0.2361111111111111,0.4493145417703487,0.4627777777777778,0.5943145417703487
14,24,78,1.8679078879327202,2,855,5.1329526489788275,43.18954224594261,7.25633244484204,0.4810845837242032,0.7211111111111111,0.6666007794793747,0.6106944444444444,0.7231285572571524
61,28,31,1.7245975754541982,3,584,2.55728620486349,31.50636676369625,1.1068236942004297,-8.806101562545502,0.31625,0.5358333333333334,0.553614404984099,0.4941699605396545
68,58,22,1.6627979795191559,2,545,2.7149014960524385,35.69408337123905,1.9883411962053392,-6.9376160192586385,0.21166666666666667,0.5258333333333334,0.556586578934055,0.6518643567118328
64,50,34,1.0635147272983092,2,430,1.9686670194223945,32.96372683684014,7.2740763871714735,6.704806232825822,0.20930555555555555,0.39847222222222217,0.4113888888888889,0.4554166666666666
18,35,50,1.5426930103306522,2,755,4.2771284942458845,40.7885101438019,7.600428031162035,3.8047439358749187,0.5672222222222222,0.6111111111111112,0.5730555555555555,0.7625
54,25,45,1.3275833882611228,1,549,2.18878189555531,28.665345381155024,2.2032802390022748,-1.4217083834077124,0.352041717474247,0.48176393969646925,0.48388888888888887,0.4125
30,80,18,1.4519576794997493,3,698,8.263198013615742,85.08976045653709,47.906610066881356,46.804257460558794,0.30847222222222215,0.6493055555555556,0.6704001974521762,0.9344787401170216
57,80,32,1.823708618262486,2,438,2.0425482217366273,33.48192084467115,1.4668763080063407,-12.46887438625304,0.21069444444444443,0.40597222222222223,0.4184802570914884,0.5012580348692662
65,52,34,1.6741414192103776,3,466,2.1362605698388752,32.91940193306795,1.5002454652819066,-8.66469018573068,0.22736111111111112,0.4319295903550177,0.44694444444444453,0.5066513714326413
42,56,80,1.7987903345918377,2,400,1.5739795352384924,28.287200655021234,0.25881356202684347,-14.114784507144845,0.291707524441863,0.3309722222222222,0.31625,0.373482608623698
84,44,46,1.439319985832527,3,419,1.6918210612510605,29.07186549166502,1.4737726704939271,-5.035552501965481,0.23458333333333334,0.37819444444444444,0.3858333333333333,0.3804166666666667
20,14,54,1.880488647018705,3,996,7.509570999231309,54.21194897675445,17.429383832850835,13.00545829283543,0.7882596225998301,0.8107856406734164,0.7761442442136969,0.6633333333333333
75,55,14,1.9596655733099926,1,740,9.721046564398879,93.32254475059392,45.7468143412496,41.69859787747913,0.2111111111111111,0.7449910825583913,0.8127777777777778,0.9531176761993672
14,16,80,1.7707619232349916,3,1100,11.69078866908931,76.48607625030029,37.95962217802443,36.56827314988375,0.9093055555555556,0.8696669179723092,0.8070280290834204,0.8620280290834204
17,72,55,1.5944413252430425,3,681,4.192739840913293,44.324618234132686,9.65878195312497,4.934191132974048,0.507620424923251,0.5483333333333333,0.5091666666666667,0.7725
49,83,77,1.7168268480507771,2,331,1.2746360646233421,27.726222553740367,0.1154098470176572,-13.861444115960875,0.21680555555555556,0.28208333333333335,0.2751388888888889,0.33958333333333335
71,34,77,1.3279672115826748,3,398,1.4280596810616064,25.834245486541626,0.9403473842218864,-3.868176919259897,0.27361111111111114,0.3408333333333334,0.33777777777777784,0.2841666666666666
30,53,29,1.7274462628779301,3,629,3.419173715602652,39.13839547271714,4.002930864028256,-4.220780359265023,0.33305555555555555,0.5675,0.5738888888888889,0.7183333333333334
22,81,34,1.4762783065374117,3,639,3.674243180932767,41.375010829719024,7.7246248583359804,3.897410377997736,0.39472222222222214,0.5487561090802222,0.5347638893416933,0.7770833333333333
40,25,45,1.1098445916042685,2,592,2.512927133705224,30.50215585573769,6.132898958953842,5.384423020747739,0.3975211586660732,0.5105210150726509,0.5090277777777777,0.44899323729487306
77,15,26,1.0953282901026018,1,853,5.713361695890817,48.22532732756611,24.112115876534983,23.8738552367035,0.4922222222222222,0.7761111111111111,0.8030555555555555,0.5625000000000001
